date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2020-11-13,35.37,34.23,36.76,26.5,25.38,27.6,,,,,,,,,,,,,,,,,,
2020-11-14,35.29,34.18,36.62,26.48,25.37,27.58,,,,,,,,,,,,,,,,,,
2020-11-15,35.21,34.15,36.51,26.47,25.36,27.52,,,,,,,,,,,,,,,,,,
2020-11-16,35.14,34.12,36.4,26.45,25.38,27.49,,,,,,,,,,,,,,,,,,
2020-11-17,35.07,34.07,36.32,26.44,25.4,27.49,,,,,,,,,,,,,,,,,,
2020-11-18,35.01,34.03,36.17,26.42,25.39,27.48,,,,,,,,,,,,,,,,,,
2020-11-19,34.94,33.97,36.11,26.41,25.41,27.46,,,,,,,,,,,,,34.0,24.1,,,,
2020-11-20,34.89,33.94,36.06,26.4,25.42,27.44,,,,,,,,,,,,,,,,,,
2020-11-21,34.83,33.9,35.99,26.39,25.42,27.42,,,,,,,,,,,,,,,,,,
2020-11-22,34.78,33.85,35.89,26.38,25.47,27.42,,,,,,,,,,,,,45.0,28.0,,,,
2020-11-23,34.73,33.78,35.81,26.37,25.49,27.37,,,,,,,,,,,,,,,,,,
2020-11-24,34.69,33.75,35.77,26.37,25.47,27.38,,,,,,,,,,,,,,,,,,
2020-11-25,34.66,33.71,35.75,26.37,25.45,27.41,,,,,,,,,,,,,,,,,,
2020-11-26,34.63,33.68,35.72,26.37,25.45,27.45,,,,,,,,,,,,,,,,,,
2020-11-27,34.6,33.66,35.7,26.38,25.46,27.43,,,,,,,,,,,,,,,,,,
2020-11-28,34.58,33.64,35.69,26.4,25.49,27.41,,,,,,,,,,,,,,,,,,
2020-11-29,34.57,33.62,35.7,26.42,25.51,27.43,,,,,,,,,,,,,,,,,,
2020-11-30,34.56,33.6,35.68,26.45,25.54,27.48,,,,,,,,,,,,,,,,,,
2020-12-01,34.56,33.62,35.67,26.48,25.57,27.49,,,,,,,,,,,,,,,,,,
2020-12-02,34.56,33.63,35.67,26.52,25.61,27.55,,,,,,,,,,,,,37.0,31.0,,,,
2020-12-03,34.57,33.63,35.67,26.56,25.63,27.62,,,,,,,,,,,,,32.4,26.6,,,,
2020-12-04,34.58,33.62,35.68,26.61,25.69,27.68,,,,,,,,,,,,,,,,,,
2020-12-05,34.59,33.64,35.69,26.66,25.72,27.72,,,,,,,,,,,,,,,,,,
2020-12-06,34.6,33.65,35.71,26.71,25.76,27.76,,,,,,,,,,,,,,,,,,
2020-12-07,34.61,33.66,35.72,26.78,25.82,27.8,,,,,,,,,,,,,38.0,33.0,,,,
2020-12-08,34.62,33.67,35.74,26.84,25.88,27.87,,,,,,,,,,,,,,,,,,
2020-12-09,34.64,33.69,35.77,26.91,25.93,27.93,,,,,,,,,,,,,,,,,,
2020-12-10,34.65,33.68,35.79,26.98,26.0,27.97,,,,,,,,,,,,,,,,,,
2020-12-11,34.67,33.66,35.81,27.05,26.07,28.03,,,,,,,,,,,,,,,,,,
2020-12-12,34.69,33.64,35.85,27.12,26.13,28.11,,,,,,,,,,,,,,,,,,
2020-12-13,34.71,33.65,35.9,27.2,26.21,28.2,,,,,,,,,,,,,,,,,,
2020-12-14,34.74,33.69,35.9,27.29,26.29,28.31,,,,,,,,,,,,,,,,,,
2020-12-15,34.76,33.7,35.93,27.37,26.36,28.43,,,,,,,,,,,,,,,,,,
2020-12-16,34.8,33.77,35.98,27.46,26.43,28.52,,,,,,,,,,,,,34.9,26.1,,,,
2020-12-17,34.83,33.81,36.02,27.56,26.49,28.64,,,,,,,,,,,,,38.0,40.0,,,,
2020-12-18,34.87,33.88,36.07,27.65,26.55,28.77,,,,,,,,,,,,,,,,,,
2020-12-19,34.92,33.94,36.11,27.75,26.62,28.9,,,,,,,,,,,,,40.0,34.0,,,,
2020-12-20,34.97,33.94,36.16,27.85,26.7,29.06,,,,,,,,,,,,,,,,,,
2020-12-21,35.03,33.97,36.21,27.96,26.77,29.23,,,,,,,,,,,,,,,,,,
2020-12-22,35.1,34.02,36.25,28.06,26.84,29.37,,,,,,,,,,,,,,,,,,
2020-12-23,35.17,34.07,36.31,28.16,26.9,29.51,,,,,,,,,,,,,,,,,,
2020-12-24,35.25,34.1,36.37,28.25,26.96,29.67,,,,,,,,,,,,,,,,,,
2020-12-25,35.33,34.14,36.45,28.35,27.02,29.82,,,,,,,,,,,,,,,,,,
2020-12-26,35.41,34.19,36.53,28.43,27.08,29.95,,,,,,,,,,,,,,,,,,
2020-12-27,35.5,34.29,36.58,28.52,27.14,30.07,,,,,,,,,,,,,,,,,,
2020-12-28,35.6,34.41,36.68,28.6,27.2,30.18,,,,,,,,,,,,,,,,,,
2020-12-29,35.7,34.5,36.85,28.68,27.27,30.29,,,,,,,,,,,,,41.0,36.0,,,,
2020-12-30,35.8,34.6,37.0,28.77,27.32,30.38,,,,,,,,,,,,,,,,,,
2020-12-31,35.92,34.71,37.09,28.86,27.36,30.44,,,,,,,,,,,,,,,,,,
2021-01-01,36.03,34.81,37.27,28.96,27.45,30.58,,,,,,,,,,,,,,,,,,
2021-01-02,36.15,34.9,37.42,29.07,27.57,30.67,,,,,,,,,,,,,,,,,,
2021-01-03,36.26,35.05,37.62,29.18,27.69,30.88,,,,,,,,,,,,,,,,,,
2021-01-04,36.38,35.15,37.73,29.3,27.8,31.04,,,,,,,,,,,,,42.0,39.0,,,,
2021-01-05,36.49,35.2,37.83,29.42,27.9,31.2,,,,,,,,,,,,,,,,,,
2021-01-06,36.59,35.27,37.97,29.55,28.04,31.36,,,,,,,,,,,,,40.0,25.0,,,,
2021-01-07,36.69,35.28,38.1,29.68,28.19,31.49,,,,,,,,,,,,,,,,,,
2021-01-08,36.77,35.31,38.22,29.82,28.32,31.65,,,,,,,,,,,,,,,,,,
2021-01-09,36.84,35.41,38.28,29.96,28.47,31.81,,,,,,,,,,,,,29.0,30.0,,,,
2021-01-10,36.89,35.44,38.34,30.09,28.63,32.01,,,,,,,,,,,,,,,,,,
2021-01-11,36.94,35.52,38.4,30.23,28.75,32.09,,,,,,,,,,,,,33.0,24.0,,,,
2021-01-12,36.97,35.54,38.43,30.36,28.77,32.26,,,,,,,,,,,,,,,,,,
2021-01-13,37.0,35.55,38.46,30.5,28.88,32.37,,,,,,,,,,,,,,,,,,
2021-01-14,37.02,35.56,38.51,30.65,28.95,32.5,,,,,,,,,,,,,37.0,27.0,,,,
2021-01-15,37.04,35.54,38.54,30.8,29.04,32.69,,,,,,,,,,,,,,,,,,
2021-01-16,37.05,35.51,38.54,30.94,29.2,32.96,,,,,,,,,,,,,,,,,,
2021-01-17,37.04,35.45,38.55,31.09,29.37,33.22,,,,,,,,,,,,,39.0,37.0,,,,
2021-01-18,37.03,35.4,38.56,31.23,29.52,33.45,,,,,,,,,,,,,33.0,25.0,,,,
2021-01-19,37.0,35.4,38.53,31.36,29.57,33.56,,,,,,,,,,,,,40.0,39.0,,,,
2021-01-20,36.96,35.39,38.45,31.48,29.68,33.65,,,,,,,,,,,,,,,,,,
2021-01-21,36.92,35.32,38.41,31.59,29.89,33.79,,,,,,,,,,,,,,,,,,
2021-01-22,36.86,35.25,38.37,31.69,29.99,33.98,,,,,,,,,,,,,50.0,36.0,,,,
2021-01-23,36.79,35.24,38.31,31.77,30.02,34.08,,,,,,,,,,,,,,,,,,
2021-01-24,36.73,35.2,38.24,31.84,30.04,34.13,,,,,,,,,,,,,,,,,,
2021-01-25,36.66,35.1,38.14,31.91,30.06,34.2,,,,,,,,,,,,,33.0,23.0,,,,
2021-01-26,36.59,35.03,38.09,31.98,30.09,34.24,,,,,,,,,,,,,40.0,37.0,,,,
2021-01-27,36.53,35.0,38.08,32.05,30.12,34.33,,,,,,,,,,,,,,,,,,
2021-01-28,36.46,34.97,37.97,32.13,30.15,34.44,,,,,,,,,,,,,36.0,27.0,,,,
2021-01-29,36.4,34.95,37.87,32.2,30.18,34.55,,,,,,,,,,,,,,,,,,
2021-01-30,36.34,34.89,37.82,32.28,30.22,34.64,,,,,,,,,,,,,,,,,,
2021-01-31,36.29,34.84,37.77,32.37,30.27,34.73,,,,,,,,,,,,,,,,,,
2021-02-01,36.23,34.8,37.76,32.46,30.42,34.81,,,,,,,,,,,,,36.5,30.5,,,,
2021-02-02,36.17,34.79,37.74,32.57,30.6,34.88,,,,,,,,,,,,,,,,,,
2021-02-03,36.11,34.71,37.68,32.67,30.72,34.95,,,,,,,,,,,,,,,,,,
2021-02-04,36.05,34.62,37.62,32.78,30.81,35.04,,,,,,,,,,,,,,,,,,
2021-02-05,35.98,34.59,37.57,32.9,30.86,35.13,,,,,,,,,,,,,35.0,32.0,,,,
2021-02-06,35.92,34.55,37.51,33.01,30.99,35.27,,,,,,,,,,,,,,,,,,
2021-02-07,35.85,34.47,37.44,33.13,31.14,35.36,,,,,,,,,,,,,,,,,,
2021-02-08,35.78,34.4,37.4,33.24,31.27,35.43,,,,,,,,,,,,,35.5,34.5,,,,
2021-02-09,35.71,34.34,37.32,33.35,31.39,35.53,,,,,,,,,,,,,,,,,,
2021-02-10,35.63,34.27,37.17,33.45,31.48,35.73,,,,,,,,,,,,,,,,,,
2021-02-11,35.54,34.2,37.06,33.55,31.52,35.84,,,,,,,,,,,,,32.0,30.0,,,,
2021-02-12,35.46,34.12,36.92,33.64,31.55,36.05,,,,,,,,,,,,,,,,,,
2021-02-13,35.36,34.06,36.78,33.72,31.59,36.28,,,,,,,,,,,,,,,,,,
2021-02-14,35.26,33.99,36.65,33.79,31.61,36.45,,,,,,,,,,,,,35.0,41.0,,,,
2021-02-15,35.16,33.9,36.63,33.85,31.62,36.55,,,,,,,,,,,,,,,,,,
2021-02-16,35.05,33.81,36.49,33.91,31.65,36.45,,,,,,,,,,,,,,,,,,
2021-02-17,34.94,33.74,36.26,33.96,31.7,36.49,,,,,,,,,,,,,,,,,,
2021-02-18,34.83,33.65,36.11,34.0,31.66,36.56,,,,,,,,,,,,,,,,,,
2021-02-19,34.71,33.52,35.98,34.05,31.74,36.64,,,,,,,,,,,,,,,,,,
2021-02-20,34.6,33.41,35.86,34.08,31.69,36.73,,,,,,,,,,,,,34.0,44.0,,,,
2021-02-21,34.48,33.3,35.74,34.12,31.68,36.82,,,,,,,,,,,,,,,,,,
2021-02-22,34.37,33.21,35.65,34.15,31.68,36.81,,,,,,,,,,,,,30.0,30.0,,,,
2021-02-23,34.25,33.05,35.57,34.17,31.62,36.86,,,,,,,,,,,,,,,,,,
2021-02-24,34.14,32.93,35.51,34.19,31.6,36.92,,,,,,,,,,,,,32.0,34.0,,,,
2021-02-25,34.04,32.84,35.44,34.21,31.58,37.04,,,,,,,,,,,,,37.0,34.5,,,,
2021-02-26,33.94,32.7,35.31,34.22,31.58,37.14,,,,,,,,,,,,,,,,,,
2021-02-27,33.84,32.54,35.18,34.22,31.58,37.11,,,,,,,,,,,,,,,,,,
2021-02-28,33.74,32.46,35.05,34.22,31.57,37.11,,,,,,,,,,,,,,,,,,
2021-03-01,33.65,32.38,34.93,34.2,31.5,37.12,,,,,,,,,,,,,,,,,,
2021-03-02,33.56,32.24,34.83,34.18,31.49,37.1,,,,,,,,,,,,,,,,,,
2021-03-03,33.48,32.16,34.72,34.14,31.49,37.06,,,,,,,,,,,,,,,,,,
2021-03-04,33.39,32.09,34.66,34.1,31.48,37.01,,,,,,,,,,,,,,,,,,
2021-03-05,33.31,32.0,34.62,34.04,31.35,36.97,,,,,,,,,,,,,,,,,,
2021-03-06,33.23,31.9,34.55,33.98,31.18,36.93,,,,,,,,,,,,,,,,,,
2021-03-07,33.14,31.82,34.47,33.9,31.06,36.93,,,,,,,,,,,,,,,,,,
2021-03-08,33.06,31.77,34.4,33.82,30.97,36.9,,,,,,,,,,,,,34.7,39.7,,,,
2021-03-09,32.98,31.71,34.36,33.73,30.89,36.88,,,,,,,,,,,,,32.0,35.0,,,,
2021-03-10,32.91,31.61,34.3,33.64,30.91,36.81,,,,,,,,,,,,,,,,,,
2021-03-11,32.83,31.53,34.24,33.54,30.96,36.71,,,,,,,,,,,,,34.0,29.0,,,,
2021-03-12,32.76,31.45,34.19,33.43,30.79,36.67,,,,,,,,,,,,,,,,,,
2021-03-13,32.69,31.37,34.14,33.33,30.73,36.66,,,,,,,,,,,,,,,,,,
2021-03-14,32.62,31.34,34.08,33.22,30.63,36.53,,,,,,,,,,,,,,,,,,
2021-03-15,32.56,31.29,34.02,33.11,30.5,36.46,,,,,,,,,,,,,32.0,25.0,,,,
2021-03-16,32.49,31.23,33.95,33.01,30.38,36.38,,,,,,,,,,,,,,,,,,
2021-03-17,32.43,31.21,33.88,32.91,30.28,36.31,,,,,,,,,,,,,29.0,27.0,,,,
2021-03-18,32.37,31.21,33.79,32.81,30.15,36.22,,,,,,,,,,,,,,,,,,
2021-03-19,32.31,31.17,33.66,32.71,30.12,36.11,,,,,,,,,,,,,,,,,,
2021-03-20,32.26,31.14,33.56,32.63,30.01,35.98,,,,,,,,,,,,,,,,,,
2021-03-21,32.2,31.08,33.46,32.54,29.95,35.83,,,,,,,,,,,,,,,,,,
2021-03-22,32.15,31.04,33.38,32.47,29.91,35.72,,,,,,,,,,,,,,,,,,
2021-03-23,32.1,31.04,33.34,32.4,29.93,35.59,,,,,,,,,,,,,,,,,,
2021-03-24,32.06,31.05,33.24,32.35,29.87,35.45,,,,,,,,,,,,,,,,,,
2021-03-25,32.02,31.04,33.16,32.31,29.92,35.29,,,,,,,,,,,,,30.0,35.0,,,,
2021-03-26,31.98,31.01,33.12,32.27,29.93,35.11,,,,,,,,,,,,,,,,,,
2021-03-27,31.95,31.01,33.1,32.24,29.93,34.96,,,,,,,,,,,,,,,,,,
2021-03-28,31.93,30.98,33.02,32.23,29.96,34.82,,,,,,,,,,,,,,,,,,
2021-03-29,31.91,31.01,32.99,32.22,29.98,34.73,,,,,,,,,,,,,30.0,28.0,,,,
2021-03-30,31.89,31.05,32.95,32.22,30.11,34.68,,,,,,,,,,,,,,,,,,
2021-03-31,31.87,31.09,32.87,32.22,30.08,34.7,,,,,,,,,,,,,,,,,,
2021-04-01,31.86,31.1,32.85,32.23,30.25,34.71,,,,,,,,,,,,,31.0,29.0,,,,
2021-04-02,31.85,31.08,32.82,32.25,30.32,34.74,,,,,,,,,,,,,,,,,,
2021-04-03,31.83,31.08,32.8,32.28,30.39,34.75,,,,,,,,,,,,,,,,,,
2021-04-04,31.82,31.03,32.82,32.33,30.44,34.87,,,,,,,,,,,,,,,,,,
2021-04-05,31.8,30.94,32.79,32.39,30.53,34.78,,,,,,,,,,,,,29.0,27.0,,,,
2021-04-06,31.78,30.91,32.78,32.47,30.57,34.76,,,,,,,,,,,,,,,,,,
2021-04-07,31.76,30.89,32.75,32.57,30.56,34.85,,,,,,,,,,,,,,,,,,
2021-04-08,31.72,30.84,32.73,32.68,30.56,34.99,,,,,,,,,,,,,32.0,30.0,,,,
2021-04-09,31.69,30.76,32.68,32.81,30.56,35.14,,,,,,,,,,,,,33.0,37.0,,,,
2021-04-10,31.65,30.62,32.73,32.95,30.69,35.38,,,,,,,,,,,,,,,,,,
2021-04-11,31.6,30.53,32.68,33.11,30.83,35.59,,,,,,,,,,,,,,,,,,
2021-04-12,31.55,30.45,32.69,33.28,30.9,35.69,,,,,,,,,,,,,29.0,27.0,,,,
2021-04-13,31.5,30.29,32.75,33.46,30.98,35.94,,,,,,,,,,,,,,,,,,
2021-04-14,31.44,30.12,32.75,33.64,31.09,36.39,,,,,,,,,,,,,,,,,,
2021-04-15,31.38,29.96,32.72,33.84,31.26,36.69,,,,,,,,,,,,,,,,,,
2021-04-16,31.33,29.81,32.7,34.03,31.38,36.9,,,,,,,,,,,,,,,,,,
2021-04-17,31.27,29.67,32.7,34.22,31.45,37.39,,,,,,,,,,,,,,,,,,
2021-04-18,31.21,29.55,32.74,34.4,31.61,37.71,,,,,,,,,,,,,,,,,,
2021-04-19,31.15,29.43,32.78,34.59,31.67,38.02,,,,,,,,,,,,,33.0,37.0,,,,
2021-04-20,31.09,29.28,32.81,34.76,31.73,38.32,,,,,,,,,,,,,,,,,,
2021-04-21,31.02,29.14,32.84,34.94,31.81,38.59,,,,,,,,,,,,,,,,,,
2021-04-22,30.96,28.99,32.84,35.12,31.94,38.84,,,,,,,,,,,,,33.0,32.0,,,,
2021-04-23,30.89,28.85,32.78,35.3,32.02,38.98,,,,,,,,,,,,,,,,,,
2021-04-24,30.82,28.72,32.75,35.48,32.16,39.09,,,,,,,,,,,,,,,,,,
2021-04-25,30.74,28.64,32.71,35.68,32.33,39.47,,,,,,,,,,,,,,,,,,
2021-04-26,30.66,28.57,32.67,35.89,32.48,39.65,,,,,,,,,,,,,31.0,32.0,,,,
2021-04-27,30.58,28.52,32.62,36.1,32.7,40.0,,,,,,,,,,,,,36.0,43.0,,,,
2021-04-28,30.49,28.41,32.57,36.33,32.94,40.35,,,,,,,,,,,,,33.0,37.0,,,,
2021-04-29,30.4,28.28,32.48,36.56,33.08,40.69,,,,,,,,,,,,,38.0,30.0,,,,
2021-04-30,30.31,28.14,32.37,36.79,33.24,41.01,,,,,,,,,,,,,,,,,,
2021-05-01,30.22,27.98,32.25,37.02,33.43,41.31,,,,,,,,,,,,,,,,,,
2021-05-02,30.12,27.85,32.2,37.26,33.6,41.63,,,,,,,,,,,,,,,,,,
2021-05-03,30.02,27.76,32.1,37.48,33.79,41.91,,,,,,,,,,,,,30.0,31.0,,,,
2021-05-04,29.92,27.67,31.99,37.7,34.0,42.14,,,,,,,,,,,,,29.0,36.0,,,,
2021-05-05,29.81,27.6,31.87,37.92,34.22,42.4,,,,,,,,,,,,,,,,,,
2021-05-06,29.7,27.52,31.76,38.12,34.44,42.63,,,,,,,,,,,,,,,,,,
2021-05-07,29.58,27.41,31.61,38.31,34.64,42.82,,,,,,,,,,,,,,,,,,
2021-05-08,29.46,27.29,31.48,38.49,34.7,43.0,,,,,,,,,,,,,,,,,,
2021-05-09,29.34,27.18,31.36,38.66,34.77,43.15,,,,,,,,,,,,,,,,,,
2021-05-10,29.21,27.05,31.24,38.81,34.93,43.27,,,,,,,,,,,,,17.0,65.0,,,,
2021-05-11,29.08,26.92,31.11,38.96,35.18,43.37,,,,,,,,,,,,,,,,,,
2021-05-12,28.94,26.79,30.98,39.09,35.43,43.39,,,,,,,,,,,,,,,,,,
2021-05-13,28.81,26.66,30.82,39.21,35.52,43.42,,,,,,,,,,,,,28.0,39.0,,,,
2021-05-14,28.66,26.53,30.63,39.33,35.6,43.55,,,,,,,,,,,,,,,,,,
2021-05-15,28.52,26.39,30.44,39.43,35.67,43.7,,,,,,,,,,,,,,,,,,
2021-05-16,28.38,26.25,30.21,39.53,35.79,43.78,,,,,,,,,,,,,,,,,,
2021-05-17,28.23,26.17,30.06,39.63,35.89,43.78,,,,,,,,,,,,,23.0,35.0,,,,
2021-05-18,28.08,26.09,29.88,39.73,36.08,43.71,,,,,,,,,,,,,,,,,,
2021-05-19,27.93,25.99,29.74,39.82,36.21,43.64,,,,,,,,,,,,,,,,,,
2021-05-20,27.79,25.9,29.59,39.92,36.29,43.57,,,,,,,,,,,,,,,,,,
2021-05-21,27.64,25.87,29.41,40.02,36.46,43.7,,,,,,,,,,,,,,,,,,
2021-05-22,27.5,25.85,29.24,40.12,36.54,43.66,,,,,,,,,,,,,,,,,,
2021-05-23,27.36,25.78,29.04,40.22,36.7,43.63,,,,,,,,,,,,,,,,,,
2021-05-24,27.23,25.74,28.82,40.32,36.93,43.55,,,,,,,,,,,,,,,,,,
2021-05-25,27.11,25.71,28.59,40.42,37.14,43.55,,,,,,,,,,,,,,,,,,
2021-05-26,27.01,25.65,28.39,40.51,37.35,43.54,,,,,,,,,,,,,,,,,,
2021-05-27,26.91,25.55,28.23,40.6,37.5,43.64,,,,,,,,,,,,,27.5,39.0,,,,
2021-05-28,26.83,25.51,28.09,40.68,37.6,43.71,,,,,,,,,,,,,,,,,,
2021-05-29,26.76,25.47,28.0,40.75,37.78,43.65,,,,,,,,,,,,,31.0,50.0,,,,
2021-05-30,26.71,25.48,27.95,40.82,37.88,43.6,,,,,,,,,,,,,,,,,,
2021-05-31,26.67,25.46,27.84,40.88,37.98,43.56,,,,,,,,,,,,,24.5,44.0,,,,
2021-06-01,26.65,25.45,27.84,40.93,38.12,43.53,,,,,,,,,,,,,,,,,,
2021-06-02,26.64,25.42,27.84,40.97,38.28,43.47,,,,,,,,,,,,,,,,,,
2021-06-03,26.64,25.45,27.84,41.0,38.31,43.43,,,,,,,,,,,,,,,,,,
2021-06-04,26.66,25.5,27.81,41.02,38.44,43.56,,,,,,,,,,,,,,,,,,
2021-06-05,26.69,25.58,27.8,41.03,38.47,43.64,,,,,,,,,,,,,,,,,,
2021-06-06,26.73,25.61,27.79,41.03,38.46,43.69,,,,,,,,,,,,,,,,,,
2021-06-07,26.77,25.63,27.79,41.02,38.42,43.71,,,,,,,,,,,,,26.0,34.0,,,,
2021-06-08,26.81,25.67,27.81,41.01,38.45,43.64,,,,,,,,,,,,,,,,,,
2021-06-09,26.85,25.71,27.84,40.98,38.43,43.53,,,,,,,,,,,,,28.0,37.0,,,,
2021-06-10,26.89,25.75,27.85,40.95,38.39,43.4,,,,,,,,,,,,,28.0,38.0,,,,
2021-06-11,26.92,25.79,27.84,40.92,38.35,43.36,,,,,,,,,,,,,,,,,,
2021-06-12,26.96,25.83,27.87,40.88,38.25,43.38,,,,,,,,,,,,,,,,,,
2021-06-13,26.98,25.86,27.9,40.85,38.18,43.39,,,,,,,,,,,,,25.0,31.0,,,,
2021-06-14,27.01,25.9,27.91,40.82,38.18,43.34,,,,,,,,,,,,,,,,,,
2021-06-15,27.03,25.94,27.91,40.78,38.13,43.32,,,,,,,,,,,,,,,,,,
2021-06-16,27.05,26.01,27.94,40.75,38.09,43.34,,,,,,,,,,,,,,,,,,
2021-06-17,27.06,26.01,27.93,40.72,38.04,43.34,,,,,,,,,,,,,,,,,,
2021-06-18,27.08,26.05,27.93,40.68,37.97,43.32,,,,,,,,,,,,,,,,,,
2021-06-19,27.09,26.1,27.95,40.64,37.97,43.27,,,,,,,,,,,,,,,,,,
2021-06-20,27.1,26.15,27.95,40.6,37.86,43.22,,,,,,,,,,,,,28.0,50.0,,,,
2021-06-21,27.12,26.18,27.96,40.55,37.78,43.18,,,,,,,,,,,,,25.0,37.0,,,,
2021-06-22,27.13,26.18,27.95,40.5,37.69,43.18,,,,,,,,,,,,,,,,,,
2021-06-23,27.15,26.23,27.92,40.45,37.65,43.15,,,,,,,,,,,,,,,,,,
2021-06-24,27.16,26.26,27.92,40.41,37.59,43.04,,,,,,,,,,,,,28.5,47.0,,,,
2021-06-25,27.17,26.22,27.91,40.37,37.54,42.92,,,,,,,,,,,,,,,,,,
2021-06-26,27.19,26.27,27.92,40.33,37.49,42.83,,,,,,,,,,,,,,,,,,
2021-06-27,27.2,26.27,27.96,40.31,37.54,42.77,,,,,,,,,,,,,,,,,,
2021-06-28,27.21,26.24,28.01,40.3,37.66,42.65,,,,,,,,,,,,,28.0,35.0,,,,
2021-06-29,27.22,26.25,28.05,40.3,37.65,42.64,,,,,,,,,,,,,,,,,,
2021-06-30,27.24,26.25,28.1,40.32,37.64,42.6,,,,,,,,,,,,,,,,,,
2021-07-01,27.25,26.24,28.14,40.34,37.71,42.68,,,,,,,,,,,,,,,,,,
2021-07-02,27.26,26.24,28.19,40.38,37.82,42.79,,,,,,,,,,,,,,,,,,
2021-07-03,27.27,26.25,28.24,40.43,37.94,43.0,,,,,,,,,,,,,,,,,,
2021-07-04,27.28,26.26,28.28,40.49,38.04,43.21,,,,,,,,,,,,,,,,,,
2021-07-05,27.29,26.27,28.33,40.55,38.06,43.25,,,,,,,,,,,,,27.0,50.0,,,,
2021-07-06,27.29,26.24,28.36,40.62,38.15,43.47,,,,,,,,,,,,,,,,,,
2021-07-07,27.3,26.23,28.37,40.69,38.19,43.7,,,,,,,,,,,,,,,,,,
2021-07-08,27.3,26.22,28.37,40.77,38.3,43.84,,,,,,,,,,,,,29.0,36.0,,,,
2021-07-09,27.29,26.22,28.36,40.84,38.41,43.77,,,,,,,,,,,,,,,,,,
2021-07-10,27.29,26.21,28.35,40.9,38.43,43.71,,,,,,,,,,,,,,,,,,
2021-07-11,27.28,26.17,28.36,40.95,38.46,43.76,,,,,,,,,,,,,,,,,,
2021-07-12,27.27,26.12,28.36,41.0,38.48,43.8,,,,,,,,,,,,,24.0,35.0,,,,
2021-07-13,27.25,26.12,28.38,41.05,38.51,43.92,,,,,,,,,,,,,,,,,,
2021-07-14,27.23,26.1,28.4,41.08,38.56,44.04,,,,,,,,,,,,,,,,,,
2021-07-15,27.21,26.06,28.39,41.11,38.6,44.11,,,,,,,,,,,,,,,,,,
2021-07-16,27.18,25.99,28.37,41.14,38.65,44.18,,,,,,,,,,,,,,,,,,
2021-07-17,27.15,25.93,28.3,41.15,38.71,44.21,,,,,,,,,,,,,,,,,,
2021-07-18,27.12,25.9,28.29,41.17,38.69,44.21,,,,,,,,,,,,,,,,,,
2021-07-19,27.09,25.87,28.25,41.18,38.71,44.23,,,,,,,,,,,,,26.5,40.0,,,,
2021-07-20,27.05,25.84,28.24,41.19,38.74,44.21,,,,,,,,,,,,,,,,,,
2021-07-21,27.01,25.81,28.2,41.2,38.68,44.2,,,,,,,,,,,,,,,,,,
2021-07-22,26.96,25.76,28.16,41.21,38.69,44.29,,,,,,,,,,,,,30.0,36.0,,,,
2021-07-23,26.92,25.71,28.13,41.22,38.67,44.46,,,,,,,,,,,,,33.0,35.0,,,,
2021-07-24,26.87,25.66,28.11,41.24,38.62,44.64,,,,,,,,,,,,,,,,,,
2021-07-25,26.82,25.61,28.1,41.26,38.63,44.64,,,,,,,,,,,,,25.0,40.0,,,,
2021-07-26,26.77,25.58,28.06,41.29,38.56,44.6,,,,,,,,,,,,,,,,,,
2021-07-27,26.72,25.53,28.04,41.32,38.55,44.54,,,,,,,,,,,,,,,,,,
2021-07-28,26.67,25.48,28.01,41.37,38.57,44.48,,,,,,,,,,,,,,,,,,
2021-07-29,26.63,25.43,27.99,41.42,38.62,44.38,,,,,,,,,,,,,23.0,53.0,,,,
2021-07-30,26.59,25.38,27.97,41.49,38.59,44.49,,,,,,,,,,,,,,,,,,
2021-07-31,26.56,25.4,27.89,41.56,38.55,44.57,,,,,,,,,,,,,,,,,,
2021-08-01,26.53,25.37,27.87,41.64,38.6,44.64,,,,,,,,,,,,,,,,,,
2021-08-02,26.51,25.38,27.81,41.73,38.74,44.84,,,,,,,,,,,,,,,,,,
2021-08-03,26.49,25.39,27.81,41.83,38.88,45.0,,,,,,,,,,,,,,,,,,
2021-08-04,26.47,25.36,27.82,41.92,38.89,45.15,,,,,,,,,,,,,27.0,53.0,,,,
2021-08-05,26.46,25.37,27.83,42.02,39.1,45.23,,,,,,,,,,,,,29.0,36.0,,,,
2021-08-06,26.45,25.4,27.84,42.12,39.18,45.37,,,,,,,,,,,,,,,,,,
2021-08-07,26.45,25.41,27.87,42.21,39.2,45.48,,,,,,,,,,,,,,,,,,
2021-08-08,26.45,25.39,27.88,42.3,39.3,45.5,,,,,,,,,,,,,,,,,,
2021-08-09,26.44,25.38,27.86,42.39,39.38,45.49,,,,,,,,,,,,,24.0,37.0,,,,
2021-08-10,26.44,25.38,27.89,42.47,39.5,45.52,,,,,,,,,,,,,,,,,,
