date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2026-03-19,19.76,17.82,21.92,62.66,58.27,66.1,23.73,21.85,25.53,54.11,49.16,58.47,15.5,13.91,17.46,71.4,68.09,74.3,,,,,,
2026-03-20,19.74,17.8,21.93,62.74,58.39,66.11,23.72,21.87,25.49,54.14,49.24,58.61,15.48,13.9,17.4,71.5,68.15,74.43,20.0,58.0,25.0,50.0,15.0,68.0
2026-03-21,19.73,17.86,21.84,62.78,58.48,66.09,23.72,21.92,25.46,54.14,49.21,58.46,15.48,13.95,17.39,71.55,68.21,74.46,,,,,,
2026-03-22,19.72,17.9,21.73,62.81,58.56,66.07,23.71,21.97,25.44,54.13,49.21,58.28,15.49,14.03,17.36,71.58,68.28,74.48,,,,,,
2026-03-23,19.71,17.92,21.62,62.83,58.65,66.12,23.7,22.0,25.37,54.11,49.31,58.3,15.51,14.09,17.34,71.61,68.37,74.48,22.0,70.0,23.0,65.0,19.0,75.0
2026-03-24,19.7,17.93,21.52,62.87,58.72,66.16,23.69,22.04,25.33,54.11,49.33,58.28,15.53,14.12,17.31,71.63,68.47,74.42,,,,,,
2026-03-25,19.69,17.96,21.49,62.9,58.81,66.26,23.67,22.1,25.38,54.1,49.29,58.28,15.55,14.14,17.28,71.66,68.57,74.35,,,,,,
2026-03-26,19.68,17.99,21.59,62.94,58.92,66.29,23.66,22.18,25.3,54.1,49.26,58.2,15.57,14.19,17.3,71.7,68.69,74.41,17.0,63.0,22.0,51.0,13.0,72.0
2026-03-27,19.67,18.03,21.55,62.98,59.06,66.41,23.64,22.23,25.28,54.11,49.32,58.34,15.59,14.26,17.31,71.73,68.81,74.41,,,,,,
2026-03-28,19.65,18.05,21.55,63.03,59.18,66.36,23.61,22.26,25.34,54.11,49.34,58.55,15.6,14.29,17.27,71.77,68.92,74.39,,,,,,
2026-03-29,19.63,18.02,21.57,63.08,59.27,66.26,23.59,22.32,25.36,54.12,49.32,58.61,15.62,14.33,17.29,71.8,69.05,74.36,,,,,,
2026-03-30,19.61,18.03,21.6,63.13,59.37,66.38,23.56,22.38,25.21,54.13,49.33,58.81,15.64,14.38,17.25,71.84,69.11,74.28,,,,,,
2026-03-31,19.58,18.04,21.57,63.18,59.47,66.5,23.52,22.43,25.13,54.14,49.35,58.97,15.65,14.43,17.33,71.88,69.15,74.21,,,,,,
2026-04-01,19.54,18.07,21.45,63.23,59.57,66.66,23.47,22.45,25.07,54.15,49.44,59.14,15.66,14.47,17.42,71.91,69.2,74.17,,,,,,
2026-04-02,19.5,18.1,21.32,63.28,59.64,66.74,23.42,22.46,24.97,54.16,49.51,59.38,15.66,14.45,17.45,71.94,69.32,74.31,,,,,,
2026-04-03,19.46,18.06,21.33,63.32,59.68,66.81,23.36,22.46,24.85,54.17,49.54,59.54,15.66,14.39,17.5,71.96,69.3,74.35,,,,,,
2026-04-04,19.4,18.0,21.22,63.36,59.85,66.94,23.29,22.44,24.71,54.17,49.74,59.68,15.66,14.34,17.62,71.97,69.49,74.29,,,,,,
2026-04-05,19.34,18.0,21.11,63.38,60.01,67.07,23.21,22.41,24.61,54.17,49.78,59.8,15.65,14.27,17.66,71.97,69.56,74.33,,,,,,
2026-04-06,19.28,18.0,20.99,63.39,60.0,67.15,23.13,22.37,24.38,54.16,49.82,59.92,15.63,14.22,17.52,71.97,69.64,74.31,,,,,,
2026-04-07,19.21,17.9,20.92,63.39,59.98,67.12,23.04,22.32,24.31,54.14,49.91,60.09,15.62,14.14,17.45,71.94,69.73,74.11,,,,,,
2026-04-08,19.14,17.87,20.84,63.36,59.96,67.05,22.95,22.21,24.16,54.1,49.98,60.11,15.59,14.08,17.52,71.91,69.72,73.86,,,,,,
2026-04-09,19.07,17.85,20.74,63.32,60.09,66.94,22.86,22.1,23.98,54.05,49.95,60.2,15.57,14.0,17.36,71.85,69.7,73.71,,,,,,
2026-04-10,19.01,17.82,20.64,63.26,60.23,66.87,22.77,21.99,23.86,53.98,49.94,60.22,15.54,13.94,17.23,71.79,69.72,73.69,,,,,,
2026-04-11,18.94,17.76,20.59,63.18,60.31,66.77,22.69,21.9,23.75,53.89,49.93,60.41,15.52,13.89,17.17,71.7,69.67,73.59,,,,,,
2026-04-12,18.89,17.75,20.58,63.07,60.25,66.58,22.61,21.82,23.69,53.79,49.96,60.14,15.49,13.86,17.1,71.61,69.7,73.38,,,,,,
2026-04-13,18.83,17.75,20.47,62.96,60.21,66.64,22.54,21.75,23.63,53.67,49.98,60.0,15.46,13.84,17.02,71.5,69.5,73.21,18.0,61.0,22.0,49.0,16.0,71.0
2026-04-14,18.77,17.71,20.39,62.83,60.18,66.23,22.46,21.68,23.54,53.54,50.03,59.87,15.43,13.76,16.91,71.39,69.47,73.1,,,,,,
2026-04-15,18.72,17.7,20.26,62.71,60.21,65.93,22.39,21.62,23.39,53.42,49.94,59.73,15.4,13.77,16.8,71.29,69.46,73.02,,,,,,
2026-04-16,18.65,17.72,20.04,62.58,60.22,65.78,22.31,21.56,23.33,53.3,49.85,59.45,15.36,13.74,16.67,71.19,69.47,72.82,,,,,,
2026-04-17,18.59,17.71,19.99,62.47,60.27,65.75,22.23,21.5,23.28,53.18,49.79,59.1,15.32,13.75,16.59,71.1,69.5,72.72,,,,,,
2026-04-18,18.52,17.71,19.96,62.36,60.35,65.74,22.15,21.44,23.18,53.07,49.74,58.66,15.28,13.77,16.53,71.01,69.49,72.62,,,,,,
2026-04-19,18.46,17.69,19.92,62.25,60.45,65.37,22.07,21.41,23.02,52.97,49.68,58.18,15.24,13.77,16.46,70.93,69.45,72.53,,,,,,
2026-04-20,18.39,17.7,19.84,62.14,60.55,64.91,22.0,21.37,22.9,52.86,49.63,57.76,15.19,13.78,16.41,70.85,69.4,72.54,,,,,,
2026-04-21,18.32,17.7,19.71,62.02,60.66,64.83,21.92,21.3,22.8,52.76,49.58,57.62,15.15,13.75,16.27,70.76,69.36,72.52,,,,,,
2026-04-22,18.25,17.73,19.53,61.9,60.75,64.59,21.84,21.24,22.73,52.66,49.53,57.31,15.11,13.76,16.22,70.67,69.32,72.51,,,,,,
2026-04-23,18.19,17.76,19.32,61.77,60.82,64.58,21.77,21.2,22.66,52.56,49.47,57.1,15.06,13.79,16.19,70.57,69.27,72.48,,,,,,
2026-04-24,18.14,17.77,19.09,61.64,60.89,64.63,21.7,21.16,22.58,52.46,49.41,56.87,15.02,13.82,16.15,70.47,69.23,72.53,,,,,,
2026-04-25,18.09,17.76,18.86,61.51,60.94,64.65,21.64,21.11,22.48,52.38,49.35,56.48,14.99,13.82,16.12,70.37,69.19,72.58,,,,,,
2026-04-26,18.05,17.78,18.63,61.39,60.97,64.63,21.59,21.07,22.39,52.31,49.29,56.07,14.95,13.86,16.09,70.27,69.15,72.62,,,,,,
2026-04-27,18.02,17.78,18.42,61.28,60.99,64.53,21.55,21.04,22.29,52.27,49.22,55.7,14.92,13.83,16.06,70.17,69.11,72.62,,,,,,
2026-04-28,18.0,17.73,18.24,61.18,61.0,64.31,21.51,21.02,22.2,52.25,49.12,55.4,14.9,13.8,16.03,70.09,69.06,72.56,,,,,,
2026-04-29,17.99,17.64,18.11,61.11,61.0,63.95,21.48,21.01,22.14,52.27,49.07,55.09,14.88,13.76,16.02,70.01,69.03,72.41,,,,,,
2026-04-30,17.99,17.37,18.02,61.05,61.0,63.52,21.46,21.0,22.07,52.32,49.03,55.03,14.86,13.45,16.01,69.94,69.01,72.22,,,,,,
2026-05-01,17.99,17.1,18.0,61.02,61.0,63.13,21.44,21.0,22.02,52.39,49.01,55.0,14.85,13.12,16.0,69.89,69.0,72.06,,,,,,
2026-05-02,17.99,17.0,18.0,61.01,61.0,63.0,21.42,21.0,22.0,52.48,49.0,55.0,14.83,13.0,16.0,69.85,69.0,72.0,,,,,,
2026-05-03,18.0,17.99,18.0,61.0,61.0,61.03,21.4,21.0,22.0,52.58,49.0,55.0,14.8,13.99,16.0,69.81,69.0,71.01,,,,,,
2026-05-04,18.0,18.0,18.0,61.0,61.0,61.0,21.39,21.0,22.0,52.69,49.0,55.0,14.77,14.0,16.0,69.77,69.0,71.0,,,,,,
2026-05-05,18.0,18.0,18.0,61.0,61.0,61.0,21.37,21.0,22.0,52.8,49.0,55.0,14.73,14.0,16.0,69.73,69.0,71.0,,,,,,
2026-05-06,18.0,18.0,18.0,61.0,61.0,61.0,21.35,21.0,22.0,52.92,49.0,55.0,14.69,14.0,16.0,69.69,69.0,71.0,,,,,,
2026-05-07,18.0,18.0,18.0,61.0,61.0,61.0,21.33,21.0,22.0,53.05,49.0,55.0,14.65,14.0,16.0,69.65,69.0,71.0,,,,,,
2026-05-08,18.0,18.0,18.0,61.0,61.0,61.0,21.3,21.0,22.0,53.19,49.0,55.0,14.6,14.0,16.0,69.6,69.0,71.0,18.0,61.0,21.0,55.0,14.0,69.0
